District,Year,Crop,Production
660,1987,Wheat,0.0
660,1988,Wheat,0.0
660,1989,Wheat,0.0
660,1990,Wheat,0.0
660,1991,Wheat,0.0
660,1992,Wheat,0.0
660,1993,Wheat,0.0
660,1994,Wheat,0.0
660,1995,Wheat,0.0
660,1996,Wheat,0.0
660,1997,Wheat,0.0
660,1998,Wheat,0.0
660,1999,Wheat,0.0
660,2000,Wheat,0.0
660,2001,Wheat,0.0
660,2002,Wheat,0.0
660,2003,Wheat,0.0
660,2004,Wheat,0.0
660,2005,Wheat,0.0
660,2006,Wheat,0.0
660,2007,Wheat,0.0
660,2008,Wheat,0.0
660,2009,Wheat,0.0
660,2010,Wheat,0.0
660,2011,Wheat,0.0
660,2012,Wheat,0.0
660,2013,Wheat,0.0
660,2014,Wheat,0.0
660,2015,Wheat,0.0
660,2016,Wheat,0.0
660,2017,Wheat,0.0
661,1966,Wheat,0.0
661,1967,Wheat,0.0
661,1968,Wheat,0.0
661,1969,Wheat,0.0
661,1970,Wheat,0.0
661,1971,Wheat,0.0
661,1972,Wheat,0.0
661,1973,Wheat,0.0
661,1974,Wheat,0.0
661,1975,Wheat,0.0
661,1976,Wheat,0.0
661,1977,Wheat,0.0
661,1978,Wheat,0.0
661,1979,Wheat,0.0
661,1980,Wheat,0.0
661,1981,Wheat,0.0
661,1982,Wheat,0.0
661,1983,Wheat,0.0
661,1984,Wheat,0.0
661,1985,Wheat,0.0
661,1986,Wheat,0.0
661,1987,Wheat,0.0
661,1988,Wheat,0.0
661,1989,Wheat,0.0
661,1990,Wheat,0.0
661,1991,Wheat,0.0
661,1992,Wheat,0.0
661,1993,Wheat,0.0
661,1994,Wheat,0.0
661,1995,Wheat,0.0
661,1996,Wheat,0.0
661,1997,Wheat,0.0
661,1998,Wheat,0.0
661,1999,Wheat,0.0
661,2000,Wheat,0.0
661,2001,Wheat,0.0
661,2002,Wheat,0.0
661,2003,Wheat,0.0
661,2004,Wheat,0.0
661,2005,Wheat,0.0
661,2006,Wheat,0.0
661,2007,Wheat,0.0
661,2008,Wheat,0.0
661,2009,Wheat,0.0
661,2010,Wheat,0.0
661,2011,Wheat,0.0
661,2012,Wheat,0.0
661,2013,Wheat,0.0
661,2014,Wheat,0.0
661,2015,Wheat,0.0
661,2016,Wheat,0.0
661,2017,Wheat,0.0
701,1966,Wheat,0.05
701,1967,Wheat,0.12
701,1968,Wheat,0.22
701,1969,Wheat,0.23
701,1970,Wheat,0.34
701,1971,Wheat,1.99
701,1972,Wheat,5.67
701,1973,Wheat,6.81
701,1974,Wheat,5.64
701,1975,Wheat,7.33
701,1976,Wheat,8.51
701,1977,Wheat,7.51
701,1978,Wheat,12.02
701,1979,Wheat,10.09
701,1980,Wheat,12.32
701,1981,Wheat,11.22
701,1982,Wheat,9.5
701,1983,Wheat,7.3
701,1984,Wheat,7.75
701,1985,Wheat,8.5
701,1986,Wheat,7.74
701,1987,Wheat,9.7
701,1988,Wheat,8.86
701,1989,Wheat,9.66
701,1990,Wheat,4.39
701,1991,Wheat,7.81
701,1992,Wheat,7.16
701,1993,Wheat,3.42
701,1994,Wheat,3.66
701,1995,Wheat,3.16
701,1996,Wheat,1.81
701,1997,Wheat,2.16
701,1998,Wheat,1.67
701,1999,Wheat,1.93
701,2000,Wheat,1.64
701,2001,Wheat,2.15
701,2002,Wheat,1.86
701,2003,Wheat,1.12
701,2004,Wheat,0.9
701,2005,Wheat,0.99
701,2006,Wheat,1.26
701,2007,Wheat,2.55
701,2008,Wheat,2.67
701,2009,Wheat,2.35
701,2010,Wheat,1.27
701,2011,Wheat,1.38
701,2012,Wheat,1.19
701,2013,Wheat,1.01
701,2014,Wheat,0.77
701,2015,Wheat,0.33
701,2016,Wheat,0.17
701,2017,Wheat,0.38
702,1966,Wheat,1.53
702,1967,Wheat,1.93
702,1968,Wheat,1.62
702,1969,Wheat,1.72
702,1970,Wheat,1.42
702,1971,Wheat,1.41
702,1972,Wheat,7.05
702,1973,Wheat,9.58
702,1974,Wheat,10.53
702,1975,Wheat,13.45
702,1976,Wheat,13.14
702,1977,Wheat,12.75
702,1978,Wheat,10.11
702,1979,Wheat,10.4
702,1980,Wheat,10.62
702,1981,Wheat,13.18
702,1982,Wheat,15.01
702,1983,Wheat,16.06
702,1984,Wheat,15.77
702,1985,Wheat,15.79
702,1986,Wheat,10.38
702,1987,Wheat,9.2
702,1988,Wheat,10.04
702,1989,Wheat,9.44
702,1990,Wheat,8.02
702,1991,Wheat,7.22
702,1992,Wheat,6.55
702,1993,Wheat,5.27
702,1994,Wheat,7.11
702,1995,Wheat,6.36
702,1996,Wheat,3.13
702,1997,Wheat,4.6
702,1998,Wheat,2.86
702,1999,Wheat,2.21
702,2000,Wheat,1.81
702,2001,Wheat,2.45
702,2002,Wheat,2.35
702,2003,Wheat,2.89
702,2004,Wheat,2.63
702,2005,Wheat,3.12
702,2006,Wheat,3.18
702,2007,Wheat,4.16
702,2008,Wheat,4.68
702,2009,Wheat,4.47
702,2010,Wheat,3.72
702,2011,Wheat,2.87
702,2012,Wheat,2.11
702,2013,Wheat,1.44
702,2014,Wheat,1.19
702,2015,Wheat,0.53
702,2016,Wheat,0.4
702,2017,Wheat,0.35
703,1966,Wheat,2.88
703,1967,Wheat,1.73
703,1968,Wheat,1.46
703,1969,Wheat,1.55
703,1970,Wheat,1.29
703,1971,Wheat,4.25
703,1972,Wheat,10.2
703,1973,Wheat,8.39
703,1974,Wheat,9.28
703,1975,Wheat,13.27
703,1976,Wheat,18.61
703,1977,Wheat,17.14
703,1978,Wheat,17.22
703,1979,Wheat,17.54
703,1980,Wheat,21.07
703,1981,Wheat,19.66
703,1982,Wheat,17.16
703,1983,Wheat,10.74
703,1984,Wheat,12.12
703,1985,Wheat,10.89
703,1986,Wheat,9.01
703,1987,Wheat,8.8
703,1988,Wheat,7.88
703,1989,Wheat,8.0
703,1990,Wheat,8.06
703,1991,Wheat,7.42
703,1992,Wheat,5.28
703,1993,Wheat,3.11
703,1994,Wheat,2.66
703,1995,Wheat,2.56
703,1996,Wheat,1.53
703,1997,Wheat,1.79
703,1998,Wheat,2.35
703,1999,Wheat,3.96
703,2000,Wheat,2.1
703,2001,Wheat,2.37
703,2002,Wheat,1.32
703,2003,Wheat,2.17
703,2004,Wheat,2.06
703,2005,Wheat,2.14
703,2006,Wheat,1.96
703,2007,Wheat,2.13
703,2008,Wheat,2.44
703,2009,Wheat,2.26
703,2010,Wheat,1.58
703,2011,Wheat,1.47
703,2012,Wheat,1.45
703,2013,Wheat,1.41
703,2014,Wheat,1.17
703,2015,Wheat,0.58
703,2016,Wheat,0.31
703,2017,Wheat,0.82
704,1966,Wheat,0.16
704,1967,Wheat,0.13
704,1968,Wheat,0.22
704,1969,Wheat,0.23
704,1970,Wheat,0.32
704,1971,Wheat,1.97
704,1972,Wheat,10.86
704,1973,Wheat,5.56
704,1974,Wheat,0.88
704,1975,Wheat,12.43
704,1976,Wheat,7.48
704,1977,Wheat,10.42
704,1978,Wheat,6.86
704,1979,Wheat,3.38
704,1980,Wheat,7.66
704,1981,Wheat,8.19
704,1982,Wheat,8.27
704,1983,Wheat,7.03
704,1984,Wheat,4.64
704,1985,Wheat,5.68
704,1986,Wheat,5.13
704,1987,Wheat,4.5
704,1988,Wheat,4.3
704,1989,Wheat,5.12
704,1990,Wheat,4.56
704,1991,Wheat,4.4
704,1992,Wheat,3.26
704,1993,Wheat,2.72
704,1994,Wheat,2.36
704,1995,Wheat,2.15
704,1996,Wheat,1.64
704,1997,Wheat,1.74
704,1998,Wheat,2.31
704,1999,Wheat,1.74
704,2000,Wheat,1.35
704,2001,Wheat,2.17
704,2002,Wheat,1.63
704,2003,Wheat,1.92
704,2004,Wheat,1.1
704,2005,Wheat,0.78
704,2006,Wheat,0.75
704,2007,Wheat,0.79
704,2008,Wheat,0.82
704,2009,Wheat,0.88
704,2010,Wheat,0.85
704,2011,Wheat,0.96
704,2012,Wheat,0.72
704,2013,Wheat,0.8
704,2014,Wheat,0.41
704,2015,Wheat,0.3
704,2016,Wheat,0.11
704,2017,Wheat,0.09
705,1966,Wheat,0.5
705,1967,Wheat,0.21
705,1968,Wheat,0.19
705,1969,Wheat,0.21
705,1970,Wheat,0.19
705,1971,Wheat,0.15
705,1972,Wheat,1.02
705,1973,Wheat,0.81
705,1974,Wheat,1.37
705,1975,Wheat,1.25
705,1976,Wheat,0.78
705,1977,Wheat,1.37
705,1978,Wheat,0.9
705,1979,Wheat,1.47
705,1980,Wheat,2.18
705,1981,Wheat,1.39
705,1982,Wheat,0.52
705,1983,Wheat,0.96
705,1984,Wheat,0.93
705,1985,Wheat,0.8
705,1986,Wheat,0.9
705,1987,Wheat,1.0
705,1988,Wheat,0.68
705,1989,Wheat,0.57
705,1990,Wheat,0.98
705,1991,Wheat,0.62
705,1992,Wheat,0.81
705,1993,Wheat,0.13
705,1994,Wheat,0.15
705,1995,Wheat,0.13
705,1996,Wheat,0.13
705,1997,Wheat,0.13
705,1998,Wheat,0.25
705,1999,Wheat,0.37
705,2000,Wheat,0.11
705,2001,Wheat,0.37
705,2002,Wheat,0.17
705,2003,Wheat,0.26
705,2004,Wheat,0.28
705,2005,Wheat,0.23
705,2006,Wheat,0.17
705,2007,Wheat,0.18
705,2008,Wheat,0.19
705,2009,Wheat,0.38
705,2010,Wheat,0.28
705,2011,Wheat,0.07
705,2012,Wheat,0.17
705,2013,Wheat,0.17
705,2014,Wheat,0.1
705,2015,Wheat,0.02
705,2016,Wheat,0.03
705,2017,Wheat,0.17
706,1966,Wheat,1.2
706,1967,Wheat,1.12
706,1968,Wheat,1.08
706,1969,Wheat,1.15
706,1970,Wheat,1.12
706,1971,Wheat,1.2
706,1972,Wheat,5.16
706,1973,Wheat,4.18
706,1974,Wheat,2.19
706,1975,Wheat,5.33
706,1976,Wheat,4.1
706,1977,Wheat,7.57
706,1978,Wheat,8.73
706,1979,Wheat,5.2
706,1980,Wheat,9.9
706,1981,Wheat,8.28
706,1982,Wheat,6.21
706,1983,Wheat,5.97
706,1984,Wheat,8.83
706,1985,Wheat,7.08
706,1986,Wheat,2.3
706,1987,Wheat,2.1
706,1988,Wheat,1.64
706,1989,Wheat,2.2
706,1990,Wheat,1.08
706,1991,Wheat,1.87
706,1992,Wheat,1.1
706,1993,Wheat,1.06
706,1994,Wheat,1.49
706,1995,Wheat,2.16
706,1996,Wheat,1.01
706,1997,Wheat,1.34
706,1998,Wheat,1.27
706,1999,Wheat,1.37
706,2000,Wheat,0.76
706,2001,Wheat,1.74
706,2002,Wheat,1.03
706,2003,Wheat,1.82
706,2004,Wheat,1.86
706,2005,Wheat,2.85
706,2006,Wheat,2.91
706,2007,Wheat,3.17
706,2008,Wheat,3.31
706,2009,Wheat,4.54
706,2010,Wheat,3.99
706,2011,Wheat,1.71
706,2012,Wheat,4.69
706,2013,Wheat,4.96
706,2014,Wheat,3.25
706,2015,Wheat,0.41
706,2016,Wheat,0.13
706,2017,Wheat,0.1
707,1966,Wheat,0.41
707,1967,Wheat,0.34
707,1968,Wheat,0.39
707,1969,Wheat,0.41
707,1970,Wheat,0.46
707,1971,Wheat,0.94
707,1972,Wheat,1.9
707,1973,Wheat,1.6
707,1974,Wheat,2.02
707,1975,Wheat,2.59
707,1976,Wheat,1.32
707,1977,Wheat,1.76
707,1978,Wheat,2.65
707,1979,Wheat,1.4
707,1980,Wheat,1.99
707,1981,Wheat,4.58
707,1982,Wheat,6.91
707,1983,Wheat,4.42
707,1984,Wheat,5.26
707,1985,Wheat,4.37
707,1986,Wheat,4.71
707,1987,Wheat,4.9
707,1988,Wheat,3.93
707,1989,Wheat,3.08
707,1990,Wheat,2.15
707,1991,Wheat,2.56
707,1992,Wheat,1.98
707,1993,Wheat,1.47
707,1994,Wheat,3.74
707,1995,Wheat,3.34
707,1996,Wheat,2.38
707,1997,Wheat,3.54
707,1998,Wheat,1.09
707,1999,Wheat,1.92
707,2000,Wheat,2.06
707,2001,Wheat,2.13
707,2002,Wheat,1.3
707,2003,Wheat,1.91
707,2004,Wheat,1.72
707,2005,Wheat,1.53
707,2006,Wheat,1.64
707,2007,Wheat,1.74
707,2008,Wheat,1.99
707,2009,Wheat,1.9
707,2010,Wheat,2.34
707,2011,Wheat,2.45
707,2012,Wheat,1.91
707,2013,Wheat,1.97
707,2014,Wheat,1.99
707,2015,Wheat,0.76
707,2016,Wheat,0.46
707,2017,Wheat,0.58
708,1966,Wheat,0.71
708,1967,Wheat,0.77
708,1968,Wheat,0.89
708,1969,Wheat,0.95
708,1970,Wheat,1.07
708,1971,Wheat,1.26
708,1972,Wheat,4.91
708,1973,Wheat,4.94
708,1974,Wheat,5.29
708,1975,Wheat,7.09
708,1976,Wheat,6.06
708,1977,Wheat,8.71
708,1978,Wheat,9.95
708,1979,Wheat,9.79
708,1980,Wheat,10.99
708,1981,Wheat,10.64
708,1982,Wheat,9.71
708,1983,Wheat,10.49
708,1984,Wheat,2.16
708,1985,Wheat,9.23
708,1986,Wheat,7.47
708,1987,Wheat,6.0
708,1988,Wheat,5.54
708,1989,Wheat,4.13
708,1990,Wheat,5.14
708,1991,Wheat,2.71
708,1992,Wheat,1.8
708,1993,Wheat,1.03
708,1994,Wheat,0.89
708,1995,Wheat,0.93
708,1996,Wheat,0.61
708,1997,Wheat,0.32
708,1998,Wheat,0.43
708,1999,Wheat,0.27
708,2000,Wheat,0.29
708,2001,Wheat,0.41
708,2002,Wheat,0.64
708,2003,Wheat,0.78
708,2004,Wheat,1.15
708,2005,Wheat,1.14
708,2006,Wheat,1.26
708,2007,Wheat,1.44
708,2008,Wheat,1.65
708,2009,Wheat,1.77
708,2010,Wheat,1.54
708,2011,Wheat,1.21
708,2012,Wheat,1.12
708,2013,Wheat,1.13
708,2014,Wheat,0.89
708,2015,Wheat,0.66
708,2016,Wheat,0.49
708,2017,Wheat,0.63
709,1966,Wheat,0.57
709,1967,Wheat,0.69
709,1968,Wheat,1.33
709,1969,Wheat,1.41
709,1970,Wheat,2.05
709,1971,Wheat,3.63
709,1972,Wheat,7.42
709,1973,Wheat,6.53
709,1974,Wheat,8.32
709,1975,Wheat,8.35
709,1976,Wheat,5.96
709,1977,Wheat,8.78
709,1978,Wheat,7.71
709,1979,Wheat,7.03
709,1980,Wheat,9.53
709,1981,Wheat,11.1
709,1982,Wheat,12.05
709,1983,Wheat,9.41
709,1984,Wheat,7.54
709,1985,Wheat,8.57
709,1986,Wheat,6.45
709,1987,Wheat,8.8
709,1988,Wheat,5.29
709,1989,Wheat,5.78
709,1990,Wheat,4.95
709,1991,Wheat,5.66
709,1992,Wheat,2.7
709,1993,Wheat,1.13
709,1994,Wheat,1.39
709,1995,Wheat,1.53
709,1996,Wheat,1.16
709,1997,Wheat,1.57
709,1998,Wheat,1.14
709,1999,Wheat,1.5
709,2000,Wheat,2.26
709,2001,Wheat,1.73
709,2002,Wheat,1.69
709,2003,Wheat,2.45
709,2004,Wheat,2.42
709,2005,Wheat,2.28
709,2006,Wheat,2.16
709,2007,Wheat,2.51
709,2008,Wheat,2.85
709,2009,Wheat,2.74
709,2010,Wheat,2.74
709,2011,Wheat,2.27
709,2012,Wheat,2.31
709,2013,Wheat,2.32
709,2014,Wheat,2.65
709,2015,Wheat,0.46
709,2016,Wheat,0.58
709,2017,Wheat,0.31
710,1966,Wheat,0.2
710,1967,Wheat,0.43
710,1968,Wheat,0.31
710,1969,Wheat,0.33
710,1970,Wheat,0.22
710,1971,Wheat,0.25
710,1972,Wheat,1.19
710,1973,Wheat,0.87
710,1974,Wheat,1.42
710,1975,Wheat,1.11
710,1976,Wheat,0.49
710,1977,Wheat,2.77
710,1978,Wheat,2.12
710,1979,Wheat,1.07
710,1980,Wheat,2.05
710,1981,Wheat,2.2
710,1982,Wheat,2.24
710,1983,Wheat,2.22
710,1984,Wheat,1.03
710,1985,Wheat,2.03
710,1986,Wheat,1.22
710,1987,Wheat,1.0
710,1988,Wheat,0.9
710,1989,Wheat,0.83
710,1990,Wheat,1.15
710,1991,Wheat,1.11
710,1992,Wheat,0.91
710,1993,Wheat,0.81
710,1994,Wheat,0.18
710,1995,Wheat,0.17
710,1996,Wheat,0.17
710,1997,Wheat,0.22
710,1998,Wheat,0.21
710,1999,Wheat,0.25
710,2000,Wheat,0.21
710,2001,Wheat,0.31
710,2002,Wheat,0.35
710,2003,Wheat,0.72
710,2004,Wheat,0.55
710,2005,Wheat,0.62
710,2006,Wheat,0.63
710,2007,Wheat,0.56
710,2008,Wheat,0.73
710,2009,Wheat,0.96
710,2010,Wheat,0.95
710,2011,Wheat,1.57
710,2012,Wheat,0.87
710,2013,Wheat,0.54
710,2014,Wheat,0.71
710,2015,Wheat,0.16
710,2016,Wheat,0.12
710,2017,Wheat,0.17
711,1966,Wheat,0.83
711,1967,Wheat,1.13
711,1968,Wheat,0.88
711,1969,Wheat,0.93
711,1970,Wheat,0.68
711,1971,Wheat,1.33
711,1972,Wheat,1.7
711,1973,Wheat,1.67
711,1974,Wheat,2.89
711,1975,Wheat,3.46
711,1976,Wheat,3.18
711,1977,Wheat,2.69
711,1978,Wheat,2.48
711,1979,Wheat,2.76
711,1980,Wheat,2.99
711,1981,Wheat,3.65
711,1982,Wheat,4.1
711,1983,Wheat,3.24
711,1984,Wheat,3.65
711,1985,Wheat,4.1
711,1986,Wheat,2.91
711,1987,Wheat,2.2
711,1988,Wheat,1.6
711,1989,Wheat,1.38
711,1990,Wheat,1.11
711,1991,Wheat,1.5
711,1992,Wheat,0.98
711,1993,Wheat,0.61
711,1994,Wheat,0.99
711,1995,Wheat,0.62
711,1996,Wheat,0.56
711,1997,Wheat,0.64
711,1998,Wheat,0.47
711,1999,Wheat,0.6
711,2000,Wheat,0.3
711,2001,Wheat,0.54
711,2002,Wheat,0.35
711,2003,Wheat,0.26
711,2004,Wheat,0.17
711,2005,Wheat,0.21
711,2006,Wheat,0.21
711,2007,Wheat,0.24
711,2008,Wheat,0.22
711,2009,Wheat,0.35
711,2010,Wheat,0.4
711,2011,Wheat,0.48
711,2012,Wheat,0.58
711,2013,Wheat,0.53
711,2014,Wheat,0.48
711,2015,Wheat,0.24
711,2016,Wheat,0.23
711,2017,Wheat,0.27
712,1966,Wheat,4.76
712,1967,Wheat,5.52
712,1968,Wheat,7.26
712,1969,Wheat,7.72
712,1970,Wheat,9.5
712,1971,Wheat,10.66
712,1972,Wheat,19.61
712,1973,Wheat,20.31
712,1974,Wheat,18.33
712,1975,Wheat,21.38
712,1976,Wheat,16.27
712,1977,Wheat,25.02
712,1978,Wheat,16.69
712,1979,Wheat,7.92
712,1980,Wheat,18.75
712,1981,Wheat,17.0
712,1982,Wheat,14.3
712,1983,Wheat,18.3
712,1984,Wheat,12.76
712,1985,Wheat,15.6
712,1986,Wheat,14.65
712,1987,Wheat,13.4
712,1988,Wheat,9.18
712,1989,Wheat,7.46
712,1990,Wheat,7.76
712,1991,Wheat,7.38
712,1992,Wheat,4.62
712,1993,Wheat,5.57
712,1994,Wheat,6.17
712,1995,Wheat,6.23
712,1996,Wheat,4.42
712,1997,Wheat,3.78
712,1998,Wheat,3.61
712,1999,Wheat,4.47
712,2000,Wheat,1.97
712,2001,Wheat,5.14
712,2002,Wheat,1.92
712,2003,Wheat,4.84
712,2004,Wheat,4.14
712,2005,Wheat,4.61
712,2006,Wheat,4.8
712,2007,Wheat,4.89
712,2008,Wheat,4.5
712,2009,Wheat,3.75
712,2010,Wheat,3.83
712,2011,Wheat,3.68
712,2012,Wheat,3.88
712,2013,Wheat,2.5
712,2014,Wheat,1.49
712,2015,Wheat,0.43
712,2016,Wheat,0.37
712,2017,Wheat,0.76
713,1966,Wheat,0.39
713,1967,Wheat,1.23
713,1968,Wheat,1.37
713,1969,Wheat,1.45
713,1970,Wheat,1.6
713,1971,Wheat,2.31
713,1972,Wheat,8.53
713,1973,Wheat,11.53
713,1974,Wheat,9.78
713,1975,Wheat,10.4
713,1976,Wheat,12.48
713,1977,Wheat,21.12
713,1978,Wheat,15.57
713,1979,Wheat,4.28
713,1980,Wheat,13.87
713,1981,Wheat,14.85
713,1982,Wheat,15.0
713,1983,Wheat,17.08
713,1984,Wheat,13.81
713,1985,Wheat,15.28
713,1986,Wheat,10.47
713,1987,Wheat,9.3
713,1988,Wheat,9.9
713,1989,Wheat,7.41
713,1990,Wheat,6.24
713,1991,Wheat,6.26
713,1992,Wheat,5.96
713,1993,Wheat,4.92
713,1994,Wheat,6.52
713,1995,Wheat,6.18
713,1996,Wheat,4.24
713,1997,Wheat,1.72
713,1998,Wheat,2.86
713,1999,Wheat,4.26
713,2000,Wheat,5.26
713,2001,Wheat,5.75
713,2002,Wheat,4.3
713,2003,Wheat,4.04
713,2004,Wheat,2.87
713,2005,Wheat,3.17
713,2006,Wheat,2.85
713,2007,Wheat,3.5
713,2008,Wheat,4.17
713,2009,Wheat,5.47
713,2010,Wheat,4.55
713,2011,Wheat,4.31
713,2012,Wheat,3.86
713,2013,Wheat,3.5
713,2014,Wheat,2.71
713,2015,Wheat,1.47
713,2016,Wheat,1.87
713,2017,Wheat,0.75
800,1966,Wheat,1.04
800,1967,Wheat,1.98
800,1968,Wheat,4.86
800,1969,Wheat,6.19
800,1970,Wheat,11.27
800,1971,Wheat,12.12
800,1972,Wheat,20.27
800,1973,Wheat,13.57
800,1974,Wheat,31.42
800,1975,Wheat,26.14
800,1976,Wheat,25.48
800,1977,Wheat,23.95
800,1978,Wheat,19.85
800,1979,Wheat,21.26
800,1980,Wheat,14.26
800,1981,Wheat,12.14
800,1982,Wheat,24.34
800,1983,Wheat,27.4
800,1984,Wheat,25.09
800,1985,Wheat,16.54
800,1986,Wheat,34.02
800,1987,Wheat,32.86
800,1988,Wheat,26.32
800,1989,Wheat,20.54
800,1990,Wheat,19.71
800,1991,Wheat,20.65
800,1992,Wheat,19.63
800,1993,Wheat,18.25
800,1994,Wheat,15.01
800,1995,Wheat,11.32
800,1996,Wheat,14.62
800,1997,Wheat,13.51
800,1998,Wheat,20.32
800,1999,Wheat,19.12
800,2000,Wheat,39.57
800,2001,Wheat,36.64
800,2002,Wheat,23.84
800,2003,Wheat,30.28
800,2004,Wheat,18.37
800,2005,Wheat,21.3
800,2006,Wheat,20.2
800,2007,Wheat,22.7
800,2008,Wheat,19.6
800,2009,Wheat,25.3
800,2010,Wheat,26.24
800,2011,Wheat,27.85
800,2012,Wheat,29.75
800,2013,Wheat,31.96
800,2014,Wheat,35.24
800,2015,Wheat,12.8
800,2016,Wheat,18.0
800,2017,Wheat,3.36
803,1966,Wheat,3.65
803,1967,Wheat,3.37
803,1968,Wheat,15.11
803,1969,Wheat,20.29
803,1970,Wheat,36.63
803,1971,Wheat,57.12
803,1972,Wheat,69.09
803,1973,Wheat,47.94
803,1974,Wheat,75.99
803,1975,Wheat,81.63
803,1976,Wheat,113.23
803,1977,Wheat,87.46
803,1978,Wheat,66.44
803,1979,Wheat,89.51
803,1980,Wheat,51.85
803,1981,Wheat,56.0
803,1982,Wheat,112.28
803,1983,Wheat,187.88
803,1984,Wheat,174.92
803,1985,Wheat,159.37
803,1986,Wheat,115.97
803,1987,Wheat,106.22
803,1988,Wheat,106.51
803,1989,Wheat,69.79
803,1990,Wheat,81.49
803,1991,Wheat,88.19
803,1992,Wheat,86.06
803,1993,Wheat,99.82
803,1994,Wheat,113.15
803,1995,Wheat,111.33
803,1996,Wheat,125.89
803,1997,Wheat,117.72
803,1998,Wheat,112.51
803,1999,Wheat,120.1
803,2000,Wheat,148.49
803,2001,Wheat,117.53
803,2002,Wheat,126.85
803,2003,Wheat,134.87
803,2004,Wheat,103.28
803,2005,Wheat,100.4
803,2006,Wheat,102.6
803,2007,Wheat,110.6
803,2008,Wheat,84.3
803,2009,Wheat,94.8
803,2010,Wheat,98.26
803,2011,Wheat,123.95
803,2012,Wheat,138.5
803,2013,Wheat,149.02
803,2014,Wheat,148.33
803,2015,Wheat,92.26
803,2016,Wheat,113.11
803,2017,Wheat,0.0
804,1966,Wheat,21.33
804,1967,Wheat,28.13
804,1968,Wheat,37.61
804,1969,Wheat,53.7
804,1970,Wheat,64.79
804,1971,Wheat,121.2
804,1972,Wheat,69.1
804,1973,Wheat,82.34
804,1974,Wheat,90.03
804,1975,Wheat,124.53
804,1976,Wheat,130.17
804,1977,Wheat,147.18
804,1978,Wheat,139.68
804,1979,Wheat,157.87
804,1980,Wheat,117.84
804,1981,Wheat,91.83
804,1982,Wheat,184.1
804,1983,Wheat,254.92
804,1984,Wheat,261.88
804,1985,Wheat,239.24
804,1986,Wheat,194.43
804,1987,Wheat,189.31
804,1988,Wheat,201.41
804,1989,Wheat,173.17
804,1990,Wheat,174.85
804,1991,Wheat,180.2
804,1992,Wheat,205.79
804,1993,Wheat,201.21
804,1994,Wheat,267.27
804,1995,Wheat,278.06
804,1996,Wheat,329.37
804,1997,Wheat,281.76
804,1998,Wheat,279.7
804,1999,Wheat,293.61
804,2000,Wheat,373.46
804,2001,Wheat,318.5
804,2002,Wheat,290.93
804,2003,Wheat,346.8
804,2004,Wheat,251.79
804,2005,Wheat,273.1
804,2006,Wheat,270.3
804,2007,Wheat,313.4
804,2008,Wheat,258.3
804,2009,Wheat,284.6
804,2010,Wheat,286.36
804,2011,Wheat,275.7
804,2012,Wheat,285.34
804,2013,Wheat,288.33
804,2014,Wheat,300.5
804,2015,Wheat,217.34
804,2016,Wheat,279.81
804,2017,Wheat,0.19
805,1966,Wheat,3.37
805,1967,Wheat,7.13
805,1968,Wheat,12.2
805,1969,Wheat,11.28
805,1970,Wheat,22.53
805,1971,Wheat,22.83
805,1972,Wheat,28.22
805,1973,Wheat,21.54
805,1974,Wheat,30.23
805,1975,Wheat,44.57
805,1976,Wheat,37.28
805,1977,Wheat,35.7
805,1978,Wheat,28.73
805,1979,Wheat,22.57
805,1980,Wheat,12.3
805,1981,Wheat,10.78
805,1982,Wheat,21.62
805,1983,Wheat,26.07
805,1984,Wheat,24.59
805,1985,Wheat,21.0
805,1986,Wheat,11.89
805,1987,Wheat,25.51
805,1988,Wheat,10.73
805,1989,Wheat,7.09
805,1990,Wheat,5.71
805,1991,Wheat,5.24
805,1992,Wheat,5.23
805,1993,Wheat,4.0
805,1994,Wheat,7.36
805,1995,Wheat,8.99
805,1996,Wheat,10.39
805,1997,Wheat,7.87
805,1998,Wheat,5.82
805,1999,Wheat,5.21
805,2000,Wheat,15.28
805,2001,Wheat,11.51
805,2002,Wheat,11.11
805,2003,Wheat,12.72
805,2004,Wheat,10.12
805,2005,Wheat,4.8
805,2006,Wheat,5.8
805,2007,Wheat,6.0
805,2008,Wheat,4.7
805,2009,Wheat,3.9
805,2010,Wheat,2.32
805,2011,Wheat,6.56
805,2012,Wheat,5.75
805,2013,Wheat,4.95
805,2014,Wheat,7.72
805,2015,Wheat,3.44
805,2016,Wheat,3.42
805,2017,Wheat,9.12
806,1966,Wheat,9.14
806,1967,Wheat,14.75
806,1968,Wheat,23.03
806,1969,Wheat,21.52
806,1970,Wheat,36.76
806,1971,Wheat,38.67
806,1972,Wheat,39.62
806,1973,Wheat,30.09
806,1974,Wheat,40.86
806,1975,Wheat,43.24
806,1976,Wheat,46.44
806,1977,Wheat,53.07
806,1978,Wheat,34.97
806,1979,Wheat,44.57
806,1980,Wheat,27.1
806,1981,Wheat,15.14
806,1982,Wheat,30.36
806,1983,Wheat,49.15
806,1984,Wheat,41.22
806,1985,Wheat,38.2
806,1986,Wheat,56.07
806,1987,Wheat,53.51
806,1988,Wheat,30.78
806,1989,Wheat,35.28
806,1990,Wheat,25.14
806,1991,Wheat,21.98
806,1992,Wheat,22.44
806,1993,Wheat,30.18
806,1994,Wheat,35.98
806,1995,Wheat,44.34
806,1996,Wheat,53.33
806,1997,Wheat,59.23
